discipline,estimator,t_s,msd_m2,n_flights,sem_m2,p10_m2,p50_m2,p90_m2
paragliders,cohort_7200s,23717.0,5110077314.632855,8568,132760197.90299655,,,
paragliders,cohort_7200s,26739.0,6631103753.662782,4851,252619872.7085732,,,
paragliders,cohort_7200s,30146.0,8921041112.387514,2319,531963955.08164436,,,
paragliders,cohort_7200s,33987.0,12408987629.360882,818,1312200463.3216746,,,
paragliders,cohort_7200s,38318.0,12612269332.52446,136,4221661127.898163,,,
paragliders,cohort_7200s,43200.0,,0,,,,
paragliders,cohort_14400s,1.0,60.5727924010808,26815,0.9892767060159263,,,
paragliders,cohort_14400s,2.0,242.8997172688939,29354,2.797112259823637,,,
paragliders,cohort_14400s,3.0,534.7546275268951,31041,4.708161435774902,,,
paragliders,cohort_14400s,4.0,992.1831550026308,31762,8.187571363093985,,,
paragliders,cohort_14400s,5.0,1617.455203869239,35267,13.877711617449378,,,
paragliders,cohort_14400s,6.0,2212.51279123895,35401,15.590114533109379,,,
paragliders,cohort_14400s,7.0,2864.7891496304633,35427,20.138995311365235,,,
paragliders,cohort_14400s,8.0,4278.801030554329,35541,33.51275957350104,,,
paragliders,cohort_14400s,9.0,5036.252891573135,35552,33.910296938316584,,,
paragliders,cohort_14400s,10.0,6125.1452265863845,36830,38.27363015479396,,,
paragliders,cohort_14400s,11.0,7276.1844111113705,36853,42.36895860505692,,,
paragliders,cohort_14400s,12.0,8392.336971701841,36870,43.82774010600261,,,
paragliders,cohort_14400s,14.0,11562.062720884822,36878,58.07847071945837,,,
paragliders,cohort_14400s,16.0,14838.672556777336,36945,74.15984634580307,,,
paragliders,cohort_14400s,18.0,18740.857997571326,36948,86.77601405817146,,,
paragliders,cohort_14400s,20.0,22249.39129291234,37069,96.8169838297844,,,
paragliders,cohort_14400s,23.0,28830.054689205248,37077,123.24432041640002,,,
paragliders,cohort_14400s,25.0,32753.48681740025,37122,154.68701735774255,,,
paragliders,cohort_14400s,29.0,43965.94812815692,37211,214.8903981352317,,,
paragliders,cohort_14400s,32.0,51368.01168717832,37277,234.16539222570555,,,
paragliders,cohort_14400s,37.0,65548.34187998758,37293,307.27434680768283,,,
paragliders,cohort_14400s,41.0,77712.71177745798,37309,381.73533637879945,,,
paragliders,cohort_14400s,46.0,93653.20826452071,37323,449.2085276389786,,,
paragliders,cohort_14400s,52.0,112571.04054024724,37333,532.585538794366,,,
paragliders,cohort_14400s,59.0,138417.7586146352,37350,656.0434014693502,,,
paragliders,cohort_14400s,67.0,166937.05434291117,37379,800.4905878067724,,,
paragliders,cohort_14400s,75.0,198215.87845486525,37390,966.886535811141,,,
paragliders,cohort_14400s,85.0,238772.06948540232,37395,1201.1455597921756,,,
paragliders,cohort_14400s,95.0,282197.3465750934,37399,1468.841983320413,,,
paragliders,cohort_14400s,107.0,335573.5751276778,37402,1811.6243830835683,,,
paragliders,cohort_14400s,121.0,398376.03418963373,37406,2243.007729506555,,,
paragliders,cohort_14400s,137.0,473316.5211942392,37411,2778.6311042927273,,,
paragliders,cohort_14400s,154.0,557538.5240021212,37411,3413.3131058709723,,,
paragliders,cohort_14400s,174.0,659733.6216664412,37412,4228.809516605856,,,
paragliders,cohort_14400s,196.0,781371.0140658958,37415,5232.130917044749,,,
paragliders,cohort_14400s,221.0,929876.9251176441,37424,6500.619239081424,,,
paragliders,cohort_14400s,249.0,1112735.7347530317,37417,8091.595907062049,,,
paragliders,cohort_14400s,281.0,1343521.2869228406,37423,10154.926747825948,,,
paragliders,cohort_14400s,316.0,1627177.4514894427,37424,12673.740530431356,,,
paragliders,cohort_14400s,357.0,1987699.614757152,37423,15745.517656328386,,,
paragliders,cohort_14400s,402.0,2415422.2201895635,37423,19121.232048854312,,,
paragliders,cohort_14400s,453.0,2949767.8595145056,37435,23089.9017424547,,,
paragliders,cohort_14400s,511.0,3622031.9022421953,37430,27879.918383913282,,,
paragliders,cohort_14400s,576.0,4477619.271902947,37426,33587.746651598165,,,
paragliders,cohort_14400s,649.0,5543628.01793543,37428,40107.79571321156,,,
paragliders,cohort_14400s,732.0,6922995.7678122455,37434,48296.65007640434,,,
paragliders,cohort_14400s,825.0,8714504.371717185,37434,58777.822354331285,,,
paragliders,cohort_14400s,931.0,11124978.208186744,37428,78181.81758966301,,,
paragliders,cohort_14400s,1049.0,14266421.863340285,37436,95612.30213387428,,,
paragliders,cohort_14400s,1183.0,18535299.232501596,37440,120026.99261527826,,,
paragliders,cohort_14400s,1334.0,24333289.01861097,37427,152948.7736153101,,,
paragliders,cohort_14400s,1504.0,32160753.99068936,37437,196533.0719391891,,,
paragliders,cohort_14400s,1695.0,42481724.78488141,37447,251608.85916392348,,,
paragliders,cohort_14400s,1911.0,56066885.40469251,37442,319177.5423734144,,,
paragliders,cohort_14400s,2155.0,73346983.30942655,37447,401108.2978813665,,,
paragliders,cohort_14400s,2429.0,94898916.64701559,37445,499063.46168544755,,,
paragliders,cohort_14400s,2739.0,121405816.07328407,37446,623766.2160571173,,,
paragliders,cohort_14400s,3088.0,153936548.30434304,37456,784856.6320868552,,,
paragliders,cohort_14400s,3481.0,194682782.65405062,37446,999624.5218869889,,,
paragliders,cohort_14400s,3925.0,246808509.25486863,37454,1283823.9157309977,,,
paragliders,cohort_14400s,4425.0,312861817.2984155,37449,1645760.5422026445,,,
paragliders,cohort_14400s,4989.0,397406151.7894452,37447,2103924.877343234,,,
paragliders,cohort_14400s,5624.0,504833572.8228742,37445,2690359.4473517546,,,
paragliders,cohort_14400s,6341.0,638991097.785134,37444,3438965.9469328704,,,
paragliders,cohort_14400s,7149.0,806188802.2461655,37459,4418227.599735072,,,
paragliders,cohort_14400s,8059.0,1004330205.1397678,37449,5682693.815786544,,,
paragliders,cohort_14400s,9086.0,1229140111.4754972,37436,7296362.364127304,,,
paragliders,cohort_14400s,10244.0,1468751185.5245667,37433,9368261.528008716,,,
paragliders,cohort_14400s,11549.0,1719265507.1297054,37448,12015363.004935361,,,
paragliders,cohort_14400s,13021.0,1980281215.6340518,37422,15438359.447692458,,,
paragliders,cohort_14400s,14680.0,2278138674.693157,35768,20354498.014778562,,,
paragliders,cohort_14400s,16550.0,2786797050.4393225,27221,30591264.75076808,,,
paragliders,cohort_14400s,18659.0,3375210067.372655,19860,47174777.90597234,,,
paragliders,cohort_14400s,21037.0,4102091025.267241,13630,76313471.0747491,,,
paragliders,cohort_14400s,23717.0,5110077314.632855,8568,132760197.90299655,,,
paragliders,cohort_14400s,26739.0,6631103753.662782,4851,252619872.7085732,,,
paragliders,cohort_14400s,30146.0,8921041112.387514,2319,531963955.08164436,,,
paragliders,cohort_14400s,33987.0,12408987629.360882,818,1312200463.3216746,,,
paragliders,cohort_14400s,38318.0,12612269332.52446,136,4221661127.898163,,,
paragliders,cohort_14400s,43200.0,,0,,,,
paragliders,ta_cohort_3600s,1.0,101.64115833031325,105552,,77.59947204589844,97.73245239257812,130.44512939453125
paragliders,ta_cohort_3600s,2.0,399.8192673370826,117848,,304.59259033203125,384.3541259765625,513.9597778320312
paragliders,ta_cohort_3600s,3.0,944.0548367887336,125846,,682.0531005859375,872.690185546875,1310.48681640625
paragliders,ta_cohort_3600s,4.0,1495.649170879311,128441,,1083.5177001953125,1454.629150390625,1961.8721923828125
paragliders,ta_cohort_3600s,5.0,2284.31005813112,144487,,1566.7994384765625,2202.098388671875,3077.38330078125
paragliders,ta_cohort_3600s,6.0,3198.5521517778166,145056,,2198.529052734375,3093.06103515625,4268.2275390625
paragliders,ta_cohort_3600s,7.0,4180.373560798112,145259,,2412.03125,4114.08837890625,5762.7958984375
paragliders,ta_cohort_3600s,8.0,5871.286371760561,145531,,4278.6474609375,5546.31640625,7876.478515625
paragliders,ta_cohort_3600s,9.0,6851.6080701918245,145576,,4994.37255859375,6565.15869140625,9012.525390625
paragliders,ta_cohort_3600s,10.0,8062.563471465463,149873,,5871.107421875,7736.29443359375,10631.5458984375
paragliders,ta_cohort_3600s,11.0,9717.346039276948,149943,,6885.138671875,9318.5947265625,12979.4541015625
paragliders,ta_cohort_3600s,12.0,10864.223917054545,149990,,7400.3955078125,10487.326171875,14628.3388671875
paragliders,ta_cohort_3600s,14.0,14882.8429011566,150002,,10556.40234375,14300.900390625,19993.87109375
paragliders,ta_cohort_3600s,16.0,18484.057710492874,150254,,13042.9228515625,17520.40625,24995.46875
paragliders,ta_cohort_3600s,18.0,23318.0875813775,150259,,16318.6474609375,22158.42578125,31546.21875
paragliders,ta_cohort_3600s,20.0,27503.32555342248,150570,,19245.49609375,26146.76953125,37252.1171875
paragliders,ta_cohort_3600s,23.0,36017.17253732678,150599,,24548.11328125,34170.68359375,49436.02734375
paragliders,ta_cohort_3600s,25.0,40100.07456701471,150632,,27069.474609375,38077.7421875,55298.96484375
paragliders,ta_cohort_3600s,29.0,53953.4430176297,150635,,36303.0703125,51054.4453125,74658.7109375
paragliders,ta_cohort_3600s,32.0,63588.93890388874,150814,,42294.74609375,60046.328125,88765.578125
paragliders,ta_cohort_3600s,37.0,82836.19078109054,150821,,54272.45703125,78097.515625,116477.828125
paragliders,ta_cohort_3600s,41.0,100698.32354790444,150827,,65658.1875,94973.828125,141976.46875
paragliders,ta_cohort_3600s,46.0,125602.62992499972,150845,,80806.015625,118224.8359375,178351.421875
paragliders,ta_cohort_3600s,52.0,155775.12639989934,150851,,98995.2421875,146491.71875,222556.984375
paragliders,ta_cohort_3600s,59.0,200590.72771789267,150855,,126050.4921875,188658.53125,287705.8125
paragliders,ta_cohort_3600s,67.0,250702.49323723884,150933,,155092.359375,235320.96875,362581.1875
paragliders,ta_cohort_3600s,75.0,311456.0262559403,150937,,190242.96875,292131.25,452998.90625
paragliders,ta_cohort_3600s,85.0,387728.11170117976,150937,,233879.078125,363393.8125,567328.3125
paragliders,ta_cohort_3600s,95.0,481827.59673903615,150938,,286938.78125,451056.75,708980.5625
paragliders,ta_cohort_3600s,107.0,596126.3909245027,150939,,349856.625,557380.0625,883135.5625
paragliders,ta_cohort_3600s,121.0,743014.56822775,150941,,429764.09375,693882.3125,1107586.875
paragliders,ta_cohort_3600s,137.0,934215.8538141274,150941,,531284.1875,871390.375,1403221.5
paragliders,ta_cohort_3600s,154.0,1156748.7297605749,150941,,647814.875,1077476.5,1746820.75
paragliders,ta_cohort_3600s,174.0,1444975.1042728303,150941,,794863.6875,1343404.375,2198331.25
paragliders,ta_cohort_3600s,196.0,1789017.1525018099,150942,,965843.625,1660682.0,2743313.75
paragliders,ta_cohort_3600s,221.0,2215730.184629794,150942,,1173457.125,2053331.625,3423738.25
paragliders,ta_cohort_3600s,249.0,2744713.2370413323,150942,,1423896.875,2537712.25,4271256.0
paragliders,ta_cohort_3600s,281.0,3395715.556597567,150942,,1723605.875,3131233.5,5332155.0
paragliders,ta_cohort_3600s,316.0,4180403.2450006795,150944,,2071146.125,3843113.5,6622964.0
paragliders,ta_cohort_3600s,357.0,5171654.012928652,150944,,2495133.0,4741056.0,8273188.0
paragliders,ta_cohort_3600s,402.0,6356948.616321465,150944,,2983481.5,5806368.0,10267003.0
paragliders,ta_cohort_3600s,453.0,7831339.638040421,150944,,3566826.0,7129226.0,12783005.0
paragliders,ta_cohort_3600s,511.0,9634889.223499356,150944,,4249534.5,8731849.0,15893863.0
paragliders,ta_cohort_3600s,576.0,11836237.491110176,150944,,5038733.0,10678336.0,19758700.0
paragliders,ta_cohort_3600s,649.0,14512082.204764454,150944,,5948869.0,13025008.0,24517982.0
paragliders,ta_cohort_3600s,732.0,17801707.674807906,150944,,6997146.5,15881970.0,30465278.0
paragliders,ta_cohort_3600s,825.0,21807243.203126386,150944,,8182818.0,19317012.0,37820512.0
paragliders,ta_cohort_3600s,931.0,26754624.37920803,150944,,9537110.0,23503748.0,47052212.0
paragliders,ta_cohort_3600s,1049.0,32709057.848549478,150944,,11024339.0,28477422.0,58412160.0
paragliders,ta_cohort_3600s,1183.0,40007373.933784805,150944,,12655936.0,34491312.0,72671208.0
paragliders,ta_cohort_3600s,1334.0,48864982.61033655,150944,,14370588.0,41637528.0,90411256.0
paragliders,ta_cohort_3600s,1504.0,59592978.47167661,150944,,16147341.0,50086000.0,112450688.0
paragliders,ta_cohort_3600s,1695.0,72565937.35769753,150944,,17920412.0,59982984.0,139899776.0
paragliders,ta_cohort_3600s,1911.0,88300968.9721246,148728,,19847488.0,71738560.0,173824080.0
paragliders,ta_cohort_3600s,2155.0,107876637.69038925,143354,,22181826.0,86193872.0,216051200.0
paragliders,ta_cohort_3600s,2429.0,132197171.10089226,136494,,25095764.0,103791168.0,268845920.0
paragliders,ta_cohort_3600s,2739.0,162859202.37281206,128275,,28978234.0,125663592.0,335407968.0
paragliders,ta_cohort_3600s,3088.0,201584142.3258013,118562,,34256428.0,153033664.0,419223328.0
paragliders,ta_cohort_3600s,3481.0,251014908.0183166,107688,,41496812.0,187792800.0,526070144.0
paragliders,ta_cohort_3600s,3925.0,315498261.0120765,95598,,52339928.0,232822048.0,663569664.0
paragliders,ta_cohort_3600s,4425.0,398404557.44079375,83114,,67281304.0,290836736.0,836398592.0
paragliders,ta_cohort_3600s,4989.0,506351138.22979945,70164,,91586704.0,368267360.0,1061321536.0
paragliders,ta_cohort_3600s,5624.0,647090605.0904491,57880,,126151784.0,474570368.0,1342854272.0
paragliders,ta_cohort_3600s,6341.0,829421095.3392569,46284,,178325680.0,616774656.0,1693693568.0
paragliders,ta_cohort_3600s,7149.0,1057082843.3574959,36147,,250828032.0,786731392.0,2112837760.0
paragliders,ta_cohort_3600s,8059.0,1352373428.868891,27347,,342531424.0,993059648.0,2642865920.0
paragliders,ta_cohort_3600s,9086.0,1730196282.8365264,19920,,487654560.0,1242938112.0,3285577472.0
paragliders,ta_cohort_3600s,10244.0,2220434586.0804524,13758,,684506048.0,1619803392.0,4143141120.0
paragliders,ta_cohort_3600s,11549.0,2874851142.1282816,8709,,870104896.0,2074743936.0,5203801600.0
paragliders,ta_cohort_3600s,13021.0,3789971231.473373,5031,,1220864128.0,2646991104.0,6590154752.0
paragliders,ta_cohort_3600s,14680.0,4967287200.341775,2543,,1839689728.0,3225028864.0,8555337216.0
paragliders,ta_cohort_3600s,16550.0,6706923763.703165,960,,2362779648.0,3982321152.0,11616421888.0
paragliders,ta_cohort_3600s,18659.0,8422188342.162066,192,,3517120512.0,5473587200.0,9994872832.0
paragliders,ta_cohort_3600s,21037.0,7563212514.65746,7,,5324603904.0,6623389696.0,11433430016.0
paragliders,ta_cohort_3600s,23717.0,,0,,,,
paragliders,ta_cohort_3600s,26739.0,,0,,,,
paragliders,ta_cohort_3600s,30146.0,,0,,,,
paragliders,ta_cohort_3600s,33987.0,,0,,,,
paragliders,ta_cohort_3600s,38318.0,,0,,,,
paragliders,ta_cohort_3600s,43200.0,,0,,,,
paragliders,ta_cohort_7200s,1.0,104.02090161766179,73243,,79.95116424560547,100.18901824951172,132.7340087890625
paragliders,ta_cohort_7200s,2.0,409.2271579657995,81437,,313.7801208496094,394.1582336425781,522.9271850585938
paragliders,ta_cohort_7200s,3.0,963.5835278797725,86894,,701.7359619140625,892.7901611328125,1326.6363525390625
paragliders,ta_cohort_7200s,4.0,1530.2801133595478,88758,,1119.9993896484375,1491.38818359375,1996.93896484375
paragliders,ta_cohort_7200s,5.0,2335.495473840945,99602,,1617.23046875,2255.2275390625,3130.04248046875
paragliders,ta_cohort_7200s,6.0,3272.2493044066896,99996,,2262.159423828125,3170.23876953125,4349.71875
paragliders,ta_cohort_7200s,7.0,4274.923633884754,100126,,2481.32861328125,4215.84423828125,5871.84765625
paragliders,ta_cohort_7200s,8.0,5989.47606945248,100338,,4392.04345703125,5675.8623046875,7977.0654296875
paragliders,ta_cohort_7200s,9.0,6997.983941844033,100374,,5137.5556640625,6718.2294921875,9152.6552734375
paragliders,ta_cohort_7200s,10.0,8231.478739668806,103603,,6025.412109375,7916.16015625,10802.666015625
paragliders,ta_cohort_7200s,11.0,9918.232454977877,103650,,7045.88427734375,9532.474609375,13201.2109375
paragliders,ta_cohort_7200s,12.0,11101.429301286413,103669,,7571.146484375,10758.0703125,14888.0048828125
paragliders,ta_cohort_7200s,14.0,15198.735571712265,103674,,10832.3974609375,14639.73828125,20320.03125
paragliders,ta_cohort_7200s,16.0,18947.0582641099,103872,,13446.8828125,17994.59765625,25526.685546875
paragliders,ta_cohort_7200s,18.0,23885.728116002952,103876,,16837.08203125,22749.091796875,32107.07421875
paragliders,ta_cohort_7200s,20.0,28208.94541540862,104119,,19884.935546875,26885.755859375,37973.98046875
paragliders,ta_cohort_7200s,23.0,36982.33680678031,104138,,25416.072265625,35200.4921875,50408.5234375
paragliders,ta_cohort_7200s,25.0,41234.56212805532,104163,,27977.451171875,39265.66796875,56507.953125
paragliders,ta_cohort_7200s,29.0,55616.24271803012,104165,,37838.30859375,52809.94140625,76358.7578125
paragliders,ta_cohort_7200s,32.0,65627.61407474325,104300,,44040.4140625,62184.88671875,90946.4765625
paragliders,ta_cohort_7200s,37.0,85683.0025979648,104305,,56711.640625,81131.046875,119417.140625
paragliders,ta_cohort_7200s,41.0,104207.53229751284,104309,,68736.9921875,98677.21875,145498.328125
paragliders,ta_cohort_7200s,46.0,130195.50640027148,104325,,84869.21875,123118.6171875,182876.34375
paragliders,ta_cohort_7200s,52.0,161597.48663868097,104328,,104069.859375,152754.09375,228431.1875
paragliders,ta_cohort_7200s,59.0,208297.70392663075,104330,,132991.40625,197020.5625,295263.0625
paragliders,ta_cohort_7200s,67.0,260714.2436395317,104390,,163958.0625,246333.78125,372344.5625
paragliders,ta_cohort_7200s,75.0,324259.11697384703,104394,,201715.28125,306187.84375,465452.34375
paragliders,ta_cohort_7200s,85.0,403963.4495973308,104394,,248437.4375,381354.25,582817.5
paragliders,ta_cohort_7200s,95.0,502653.1394370696,104395,,305536.0,474144.875,728748.25
paragliders,ta_cohort_7200s,107.0,622528.7000763715,104395,,373688.65625,586531.75,908148.125
paragliders,ta_cohort_7200s,121.0,776681.322438169,104397,,460118.59375,731298.5625,1138537.125
paragliders,ta_cohort_7200s,137.0,977702.2299481753,104397,,570340.6875,919455.1875,1443190.25
paragliders,ta_cohort_7200s,154.0,1211407.362070795,104397,,697973.375,1138962.5,1796072.875
paragliders,ta_cohort_7200s,174.0,1514969.6418583312,104397,,859678.25,1422775.875,2258857.25
paragliders,ta_cohort_7200s,196.0,1877993.1305069104,104398,,1048174.3125,1760771.75,2820210.0
paragliders,ta_cohort_7200s,221.0,2328252.968596297,104398,,1277550.0,2180345.5,3517044.5
paragliders,ta_cohort_7200s,249.0,2887226.6294933488,104398,,1556551.875,2700149.5,4390773.0
paragliders,ta_cohort_7200s,281.0,3576262.005587305,104398,,1890679.5,3338376.0,5477611.5
paragliders,ta_cohort_7200s,316.0,4408239.401865792,104399,,2285636.0,4108903.0,6802877.5
paragliders,ta_cohort_7200s,357.0,5460472.00568012,104399,,2770679.75,5078232.5,8497457.0
paragliders,ta_cohort_7200s,402.0,6720370.885386529,104399,,3335281.0,6232571.0,10540074.0
paragliders,ta_cohort_7200s,453.0,8290418.200350267,104399,,4013568.75,7665817.0,13122332.0
paragliders,ta_cohort_7200s,511.0,10215793.206745775,104399,,4821658.5,9415023.0,16313009.0
paragliders,ta_cohort_7200s,576.0,12570839.256521164,104399,,5775320.0,11549837.0,20266988.0
paragliders,ta_cohort_7200s,649.0,15439519.059423106,104399,,6880374.0,14125946.0,25143144.0
paragliders,ta_cohort_7200s,732.0,18976382.759287134,104399,,8194775.5,17276400.0,31241666.0
paragliders,ta_cohort_7200s,825.0,23294841.52362823,104399,,9730573.0,21087232.0,38762352.0
paragliders,ta_cohort_7200s,931.0,28647349.562217038,104399,,11514323.0,25792022.0,48259240.0
paragliders,ta_cohort_7200s,1049.0,35112114.41310681,104399,,13560314.0,31404624.0,59912136.0
paragliders,ta_cohort_7200s,1183.0,43069161.57081388,104399,,15910999.0,38208908.0,74443544.0
paragliders,ta_cohort_7200s,1334.0,52772006.5804745,104399,,18573260.0,46399276.0,92576336.0
paragliders,ta_cohort_7200s,1504.0,64584342.88705686,104399,,21536570.0,56177660.0,115031504.0
paragliders,ta_cohort_7200s,1695.0,78952695.36767757,104399,,24735626.0,67888680.0,143051152.0
paragliders,ta_cohort_7200s,1911.0,96406004.78070702,104399,,28169626.0,81804472.0,177952656.0
paragliders,ta_cohort_7200s,2155.0,117629996.67669715,104399,,31824624.0,98256424.0,221575728.0
paragliders,ta_cohort_7200s,2429.0,143086926.60472468,104399,,35367280.0,117282104.0,275378080.0
paragliders,ta_cohort_7200s,2739.0,173799473.9764898,104399,,38742352.0,139099568.0,342330528.0
paragliders,ta_cohort_7200s,3088.0,210436010.94153014,104399,,41518628.0,163903936.0,425285184.0
paragliders,ta_cohort_7200s,3481.0,253848525.46167263,104399,,43649436.0,191190112.0,527842560.0
paragliders,ta_cohort_7200s,3925.0,315498261.0120765,95598,,52339928.0,232822048.0,663569664.0
paragliders,ta_cohort_7200s,4425.0,398404557.44079375,83114,,67281304.0,290836736.0,836398592.0
paragliders,ta_cohort_7200s,4989.0,506351138.22979945,70164,,91586704.0,368267360.0,1061321536.0
paragliders,ta_cohort_7200s,5624.0,647090605.0904491,57880,,126151784.0,474570368.0,1342854272.0
paragliders,ta_cohort_7200s,6341.0,829421095.3392569,46284,,178325680.0,616774656.0,1693693568.0
paragliders,ta_cohort_7200s,7149.0,1057082843.3574959,36147,,250828032.0,786731392.0,2112837760.0
paragliders,ta_cohort_7200s,8059.0,1352373428.868891,27347,,342531424.0,993059648.0,2642865920.0
paragliders,ta_cohort_7200s,9086.0,1730196282.8365264,19920,,487654560.0,1242938112.0,3285577472.0
paragliders,ta_cohort_7200s,10244.0,2220434586.0804524,13758,,684506048.0,1619803392.0,4143141120.0
paragliders,ta_cohort_7200s,11549.0,2874851142.1282816,8709,,870104896.0,2074743936.0,5203801600.0
paragliders,ta_cohort_7200s,13021.0,3789971231.473373,5031,,1220864128.0,2646991104.0,6590154752.0
paragliders,ta_cohort_7200s,14680.0,4967287200.341775,2543,,1839689728.0,3225028864.0,8555337216.0
paragliders,ta_cohort_7200s,16550.0,6706923763.703165,960,,2362779648.0,3982321152.0,11616421888.0
paragliders,ta_cohort_7200s,18659.0,8422188342.162066,192,,3517120512.0,5473587200.0,9994872832.0
paragliders,ta_cohort_7200s,21037.0,7563212514.65746,7,,5324603904.0,6623389696.0,11433430016.0
paragliders,ta_cohort_7200s,23717.0,,0,,,,
paragliders,ta_cohort_7200s,26739.0,,0,,,,
paragliders,ta_cohort_7200s,30146.0,,0,,,,
paragliders,ta_cohort_7200s,33987.0,,0,,,,
paragliders,ta_cohort_7200s,38318.0,,0,,,,
paragliders,ta_cohort_7200s,43200.0,,0,,,,
paragliders,ta_cohort_14400s,1.0,111.85535288124655,25730,,87.2423095703125,107.69709777832031,141.44139099121094
paragliders,ta_cohort_14400s,2.0,440.5027782928504,28183,,343.4340515136719,424.2347412109375,557.5410766601562
paragliders,ta_cohort_14400s,3.0,1030.0397384468972,29855,,766.3711547851562,957.408935546875,1395.266845703125
paragliders,ta_cohort_14400s,4.0,1653.6725433627091,30542,,1240.5753173828125,1611.7564697265625,2133.760498046875
paragliders,ta_cohort_14400s,5.0,2524.880860351369,33829,,1790.531005859375,2441.772216796875,3351.025390625
paragliders,ta_cohort_14400s,6.0,3551.1922763861858,33954,,2538.3798828125,3445.3271484375,4668.2265625
paragliders,ta_cohort_14400s,7.0,4644.514021112184,33976,,2910.654296875,4583.8525390625,6284.6708984375
paragliders,ta_cohort_14400s,8.0,6449.733351413232,34073,,4803.8076171875,6125.603515625,8442.4228515625
paragliders,ta_cohort_14400s,9.0,7583.0117256705,34083,,5654.0498046875,7286.51123046875,9818.7216796875
paragliders,ta_cohort_14400s,10.0,8935.231382632279,35318,,6653.43408203125,8602.07421875,11612.9921875
paragliders,ta_cohort_14400s,11.0,10769.745084386745,35327,,7759.1552734375,10379.8720703125,14212.0146484375
paragliders,ta_cohort_14400s,12.0,12123.759513083516,35332,,8379.7392578125,11772.9755859375,16087.310546875
paragliders,ta_cohort_14400s,14.0,16590.737015986884,35333,,12098.0693359375,16035.3017578125,21944.259765625
paragliders,ta_cohort_14400s,16.0,20902.407365693736,35392,,15217.3818359375,19878.701171875,27775.041015625
paragliders,ta_cohort_14400s,18.0,26338.922010078866,35392,,19115.328125,25141.953125,34796.96484375
paragliders,ta_cohort_14400s,20.0,31278.486980868027,35498,,22743.98046875,29834.48828125,41384.48046875
paragliders,ta_cohort_14400s,23.0,41131.31974233869,35501,,29187.3359375,39251.21484375,55042.00390625
paragliders,ta_cohort_14400s,25.0,46117.01879647305,35509,,32310.142578125,44017.890625,62082.57421875
paragliders,ta_cohort_14400s,29.0,62530.23967929248,35509,,44341.4375,59562.66015625,83743.8203125
paragliders,ta_cohort_14400s,32.0,74093.11486970139,35560,,51787.7265625,70407.90625,100189.4296875
paragliders,ta_cohort_14400s,37.0,97298.65091615675,35562,,67599.640625,92532.3984375,131713.0
paragliders,ta_cohort_14400s,41.0,118434.35352912649,35564,,82278.078125,112538.421875,160560.71875
paragliders,ta_cohort_14400s,46.0,148552.43367125595,35573,,102596.828125,141122.375,202114.125
paragliders,ta_cohort_14400s,52.0,184953.90687471966,35574,,126682.40625,175523.953125,252950.625
paragliders,ta_cohort_14400s,59.0,238847.00900795372,35574,,163286.65625,226941.0625,326113.375
paragliders,ta_cohort_14400s,67.0,300267.38552369794,35594,,203031.90625,285143.6875,412435.0
paragliders,ta_cohort_14400s,75.0,374420.41093140934,35597,,251963.421875,355489.875,516240.75
paragliders,ta_cohort_14400s,85.0,467806.1366544807,35597,,312344.21875,443749.34375,647316.875
paragliders,ta_cohort_14400s,95.0,583741.7223145068,35597,,388382.46875,554222.125,808252.3125
paragliders,ta_cohort_14400s,107.0,725303.6081871117,35597,,478180.875,687341.0,1008599.3125
paragliders,ta_cohort_14400s,121.0,907764.6807634813,35598,,594519.8125,859926.8125,1266502.125
paragliders,ta_cohort_14400s,137.0,1146423.1718730768,35598,,745071.8125,1086484.5,1605338.375
paragliders,ta_cohort_14400s,154.0,1423788.4038951294,35598,,918925.375,1348396.5,1999143.75
paragliders,ta_cohort_14400s,174.0,1786389.0438992598,35598,,1143901.5,1691263.375,2518482.0
paragliders,ta_cohort_14400s,196.0,2222518.884457614,35599,,1410044.125,2103601.0,3145774.75
paragliders,ta_cohort_14400s,221.0,2764051.1366762845,35599,,1739447.0,2614599.5,3924622.75
paragliders,ta_cohort_14400s,249.0,3439026.938691502,35599,,2143762.5,3251362.75,4898335.5
paragliders,ta_cohort_14400s,281.0,4275339.935344213,35599,,2639966.5,4037788.75,6117318.5
paragliders,ta_cohort_14400s,316.0,5289666.083427065,35599,,3235347.25,4992919.5,7595700.0
paragliders,ta_cohort_14400s,357.0,6577581.361024048,35599,,3977172.0,6204162.5,9485962.0
paragliders,ta_cohort_14400s,402.0,8126002.326357178,35599,,4855213.5,7647831.5,11775251.0
paragliders,ta_cohort_14400s,453.0,10063997.49485277,35599,,5944496.0,9458630.0,14652851.0
paragliders,ta_cohort_14400s,511.0,12455955.28269815,35599,,7257007.5,11684492.0,18255238.0
paragliders,ta_cohort_14400s,576.0,15396753.590080665,35599,,8843927.0,14408568.0,22707902.0
paragliders,ta_cohort_14400s,649.0,18997148.56203839,35599,,10743488.0,17721102.0,28213352.0
paragliders,ta_cohort_14400s,732.0,23465320.444912475,35599,,13044632.0,21836856.0,35078744.0
paragliders,ta_cohort_14400s,825.0,28952820.894917894,35599,,15814411.0,26858794.0,43569616.0
paragliders,ta_cohort_14400s,931.0,35802944.22482793,35599,,19199226.0,33111360.0,54290356.0
paragliders,ta_cohort_14400s,1049.0,44136609.40602867,35599,,23163866.0,40666020.0,67452592.0
